timestamp,src_ip,dst_ip,process_name,file_hash,signature_status,outbound_conn_5min,dns_query,log_line,jndi_present,entropy,label
2025-11-28T06:19:55.918107,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,177,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.864,kaseya_attack
2025-11-28T06:19:55.918115,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,86,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.215,kaseya_attack
2025-11-28T06:19:55.918123,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,174,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.595,kaseya_attack
2025-11-28T06:19:55.918131,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,113,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.519,kaseya_attack
2025-11-28T06:19:55.918138,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,274,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.624,kaseya_attack
2025-11-28T06:19:55.918146,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,92,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.822,kaseya_attack
2025-11-28T06:19:55.918155,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,161,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.288,kaseya_attack
2025-11-28T06:19:55.918161,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,154,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.35,kaseya_attack
2025-11-28T06:19:55.918168,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,277,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.657,kaseya_attack
2025-11-28T06:19:55.918174,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,147,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.276,kaseya_attack
2025-11-28T06:19:55.918181,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,250,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.433,kaseya_attack
2025-11-28T06:19:55.918187,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,160,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.352,kaseya_attack
2025-11-28T06:19:55.918194,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,295,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.341,kaseya_attack
2025-11-28T06:19:55.918202,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,198,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.213,kaseya_attack
2025-11-28T06:19:55.918210,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,292,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.881,kaseya_attack
2025-11-28T06:19:55.918218,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,200,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.278,kaseya_attack
2025-11-28T06:19:55.918226,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,279,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.392,kaseya_attack
2025-11-28T06:19:55.918234,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,290,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.784,kaseya_attack
2025-11-28T06:19:55.918242,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,159,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.213,kaseya_attack
2025-11-28T06:19:55.918249,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,216,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.758,kaseya_attack
2025-11-28T06:19:55.918257,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,92,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.357,kaseya_attack
2025-11-28T06:19:55.918265,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,266,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.398,kaseya_attack
2025-11-28T06:19:55.918274,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,69,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.582,kaseya_attack
2025-11-28T06:19:55.918281,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,290,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.756,kaseya_attack
2025-11-28T06:19:55.918288,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,245,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.75,kaseya_attack
2025-11-28T06:19:55.918296,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,241,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.292,kaseya_attack
2025-11-28T06:19:55.918303,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,98,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.624,kaseya_attack
2025-11-28T06:19:55.918311,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,187,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.311,kaseya_attack
2025-11-28T06:19:55.918317,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,87,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.371,kaseya_attack
2025-11-28T06:19:55.918325,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,116,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.726,kaseya_attack
2025-11-28T06:19:55.918333,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,143,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.362,kaseya_attack
2025-11-28T06:19:55.918341,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,133,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.64,kaseya_attack
2025-11-28T06:19:55.918349,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,70,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.232,kaseya_attack
2025-11-28T06:19:55.918357,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,122,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.845,kaseya_attack
2025-11-28T06:19:55.918364,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,279,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.239,kaseya_attack
2025-11-28T06:19:55.918372,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,231,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.867,kaseya_attack
2025-11-28T06:19:55.918380,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,242,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.337,kaseya_attack
2025-11-28T06:19:55.918387,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,200,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.792,kaseya_attack
2025-11-28T06:19:55.918393,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,244,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.412,kaseya_attack
2025-11-28T06:19:55.918410,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,67,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.305,kaseya_attack
2025-11-28T06:19:55.918417,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,164,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.31,kaseya_attack
2025-11-28T06:19:55.918423,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,286,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.353,kaseya_attack
2025-11-28T06:19:55.918430,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,148,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.735,kaseya_attack
2025-11-28T06:19:55.918436,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,177,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.395,kaseya_attack
2025-11-28T06:19:55.918442,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,188,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.843,kaseya_attack
2025-11-28T06:19:55.918449,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,161,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.487,kaseya_attack
2025-11-28T06:19:55.918455,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,258,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.588,kaseya_attack
2025-11-28T06:19:55.918463,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,251,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.43,kaseya_attack
2025-11-28T06:19:55.918470,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,192,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.6,kaseya_attack
2025-11-28T06:19:55.918477,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,230,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.577,kaseya_attack
2025-11-28T06:19:55.918484,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,294,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.204,kaseya_attack
2025-11-28T06:19:55.918491,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,151,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.364,kaseya_attack
2025-11-28T06:19:55.918498,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,67,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.781,kaseya_attack
2025-11-28T06:19:55.918506,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,80,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.632,kaseya_attack
2025-11-28T06:19:55.918514,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,226,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.54,kaseya_attack
2025-11-28T06:19:55.918521,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,127,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.493,kaseya_attack
2025-11-28T06:19:55.918529,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,159,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.715,kaseya_attack
2025-11-28T06:19:55.918536,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,291,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.873,kaseya_attack
2025-11-28T06:19:55.918544,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,242,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.356,kaseya_attack
2025-11-28T06:19:55.918551,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,283,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.439,kaseya_attack
2025-11-28T06:19:55.918576,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,65,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.62,kaseya_attack
2025-11-28T06:19:55.918588,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,89,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.697,kaseya_attack
2025-11-28T06:19:55.918595,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,253,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.719,kaseya_attack
2025-11-28T06:19:55.918606,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,173,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.592,kaseya_attack
2025-11-28T06:19:55.918614,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,98,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.242,kaseya_attack
2025-11-28T06:19:55.918621,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,145,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.303,kaseya_attack
2025-11-28T06:19:55.918632,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,285,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.849,kaseya_attack
2025-11-28T06:19:55.918640,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,172,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.533,kaseya_attack
2025-11-28T06:19:55.918663,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,147,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.477,kaseya_attack
2025-11-28T06:19:55.918671,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,263,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.299,kaseya_attack
2025-11-28T06:19:55.918678,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,283,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.342,kaseya_attack
2025-11-28T06:19:55.918685,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,110,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.336,kaseya_attack
2025-11-28T06:19:55.918699,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,124,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.537,kaseya_attack
2025-11-28T06:19:55.918706,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,106,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.693,kaseya_attack
2025-11-28T06:19:55.918719,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,296,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.28,kaseya_attack
2025-11-28T06:19:55.918727,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,272,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.576,kaseya_attack
2025-11-28T06:19:55.918734,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,239,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.601,kaseya_attack
2025-11-28T06:19:55.918741,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,183,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.267,kaseya_attack
2025-11-28T06:19:55.918748,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,245,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.205,kaseya_attack
2025-11-28T06:19:55.918755,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,162,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.302,kaseya_attack
2025-11-28T06:19:55.918762,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,142,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.498,kaseya_attack
2025-11-28T06:19:55.918769,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,80,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.268,kaseya_attack
2025-11-28T06:19:55.918778,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,203,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.466,kaseya_attack
2025-11-28T06:19:55.918784,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,293,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.783,kaseya_attack
2025-11-28T06:19:55.918792,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,152,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.575,kaseya_attack
2025-11-28T06:19:55.918800,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,265,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.203,kaseya_attack
2025-11-28T06:19:55.918808,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,202,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.538,kaseya_attack
2025-11-28T06:19:55.918815,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,204,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.334,kaseya_attack
2025-11-28T06:19:55.918823,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,196,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.823,kaseya_attack
2025-11-28T06:19:55.918831,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,223,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.327,kaseya_attack
2025-11-28T06:19:55.918842,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,270,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.653,kaseya_attack
2025-11-28T06:19:55.918849,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,266,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.36,kaseya_attack
2025-11-28T06:19:55.918857,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,244,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.433,kaseya_attack
2025-11-28T06:19:55.918865,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,270,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.725,kaseya_attack
2025-11-28T06:19:55.918871,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,164,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.39,kaseya_attack
2025-11-28T06:19:55.918879,192.168.1.100,192.168.99.666,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,197,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.656,kaseya_attack
2025-11-28T06:19:55.918913,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,174,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.381,kaseya_attack
2025-11-28T06:19:55.918920,192.168.1.100,185.45.67.88,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,111,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.454,kaseya_attack
2025-11-28T06:19:55.918927,192.168.1.100,104.21.45.67,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,229,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.577,kaseya_attack
2025-11-28T06:19:55.918933,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,152,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.823,kaseya_attack
2025-11-28T06:19:55.918940,192.168.1.100,185.199.108.33,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,259,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.691,kaseya_attack
2025-11-28T06:19:55.918946,192.168.1.100,45.32.123.99,agent.exe,e4d6c2b3d1f8e7a9c8b6d5e4f3,Unsigned,260,c2.revil-kaseya.net,Kaseya VSA agent update deployed with malicious DLL,0,7.808,kaseya_attack
